,latitude,longitude,jenis_hewan,nama_shelter
10162,-7.74559307463587,112.747003297709,Lainnya,Ringcprlcanaryfarm
10163,-7.74656537964762,112.753458017977,Lainnya,Ringcprlcanaryfarm
10164,-7.75554390962616,112.728341281066,Lainnya,Ringcprlcanaryfarm
10165,-7.76278523888637,112.730324181478,Lainnya,Ringcprlcanaryfarm
10166,-7.73747583891796,112.751552801804,Lainnya,Ringcprlcanaryfarm
10167,-7.75288943197417,112.749185582283,Lainnya,Ringcprlcanaryfarm
10168,-7.75327695449427,112.759186067905,Lainnya,Ringcprlcanaryfarm
10169,-7.75538821487568,112.771965250419,Lainnya,Ringcprlcanaryfarm
10170,-7.74963818764965,112.727530835025,Lainnya,Ringcprlcanaryfarm
10171,-7.75131853662526,112.737813465678,Lainnya,Ringcprlcanaryfarm
10172,-7.76090401337051,112.760074960914,Lainnya,Ringcprlcanaryfarm
10173,-7.74159940116254,112.75575055182,Lainnya,Ringcprlcanaryfarm
10174,-7.73993561408941,112.742010733813,Lainnya,Ringcprlcanaryfarm
10175,-7.75317403673299,112.753303869197,Lainnya,Ringcprlcanaryfarm
10176,-3.43102103617059,114.828283770672,Kucing,Rumah Abyandra
10177,-3.43141404537244,114.825715076496,Kucing,Rumah Abyandra
10178,-3.42989490308891,114.827820511622,Kucing,Rumah Abyandra
10179,-3.43230799413413,114.830677052439,Kucing,Rumah Abyandra
10180,-3.432142021807,114.829553970906,Kucing,Rumah Abyandra
10181,-3.43214336529521,114.830229039242,Kucing,Rumah Abyandra
10182,-3.42975853595632,114.831642627632,Kucing,Rumah Abyandra
10183,-3.43075823492474,114.83095192611,Kucing,Rumah Abyandra
10184,-3.43228696150571,114.829407042852,Kucing,Rumah Abyandra
10185,-3.42922409378024,114.826208603858,Kucing,Rumah Abyandra
10186,-3.43090768155711,114.828069369281,Kucing,Rumah Abyandra
10187,-3.43045853480484,114.826503860984,Kucing,Rumah Abyandra
10188,-3.43049707299468,114.830323996141,Kucing,Rumah Abyandra
10189,-3.42910538870871,114.825346787151,Kucing,Rumah Abyandra
10190,-3.43108436829559,114.83134881239,Kucing,Rumah Abyandra
10191,-3.43204695929991,114.828835064643,Kucing,Rumah Abyandra
10192,-3.42939020233818,114.825035721945,Kucing,Rumah Abyandra
10193,-3.43068813024766,114.831561151208,Kucing,Rumah Abyandra
10194,-3.43207531406119,114.830260655754,Kucing,Rumah Abyandra
10195,-3.43268640844758,114.828406821858,Kucing,Rumah Abyandra
10196,-3.43026888533233,114.827845660475,Kucing,Rumah Abyandra
10197,-3.43029941701153,114.828724162097,Kucing,Rumah Abyandra
10198,-3.4313898828416,114.825197593776,Kucing,Rumah Abyandra
10199,-3.4289441164984,114.830641391141,Kucing,Rumah Abyandra
10200,-3.43240103784172,114.825714873517,Kucing,Rumah Abyandra
10201,-3.43020826906727,114.831789718017,Kucing,Rumah Abyandra
10202,-3.43146709007825,114.826923393265,Kucing,Rumah Abyandra
10203,-3.43213656819719,114.825631465683,Kucing,Rumah Abyandra
10204,-3.43165222128278,114.827613588591,Kucing,Rumah Abyandra
10205,-3.43180696707249,114.827542666042,Kucing,Rumah Abyandra
10206,-3.42981135758067,114.827647825199,Kucing,Rumah Abyandra
10207,-3.43138269680853,114.825405034976,Kucing,Rumah Abyandra
10208,-3.43180136629296,114.826356193622,Kucing,Rumah Abyandra
10209,-3.43133329700612,114.830424871014,Kucing,Rumah Abyandra
10210,-3.43006364099728,114.830767047548,Kucing,Rumah Abyandra
10211,-3.43162131568429,114.829657622557,Kucing,Rumah Abyandra
10212,-3.43177755504914,114.831502976224,Kucing,Rumah Abyandra
10213,-3.42993667162111,114.827132354837,Kucing,Rumah Abyandra
10214,-3.43174587452339,114.829460849731,Kucing,Rumah Abyandra
10215,-3.43268486992771,114.829857393438,Kucing,Rumah Abyandra
10216,-3.42899305133383,114.830209289739,Kucing,Rumah Abyandra
10217,-3.4309309615697,114.825868858434,Kucing,Rumah Abyandra
10218,-3.43171670904315,114.831062813518,Kucing,Rumah Abyandra
10219,-3.43064780661157,114.830821434366,Kucing,Rumah Abyandra
10220,-3.42963328046517,114.829785160626,Kucing,Rumah Abyandra
10221,-3.43049079570073,114.831097953161,Kucing,Rumah Abyandra
10222,-3.4311770257239,114.826831420177,Kucing,Rumah Abyandra
10223,-3.43075188880985,114.82920409088,Kucing,Rumah Abyandra
10224,-3.43284311419254,114.825944212016,Kucing,Rumah Abyandra
10225,-3.42964795948627,114.831476503564,Kucing,Rumah Abyandra
10226,-3.43056393348543,114.828159580743,Kucing,Rumah Abyandra
10227,-3.43181144435543,114.82915026152,Kucing,Rumah Abyandra
10228,-3.43281681805256,114.827180306093,Kucing,Rumah Abyandra
10229,-3.4301105846917,114.830820441357,Kucing,Rumah Abyandra
10230,-3.43061247415146,114.830627513159,Kucing,Rumah Abyandra
10231,-3.42919067994027,114.831532278047,Kucing,Rumah Abyandra
10232,-3.43249483473341,114.82743777292,Kucing,Rumah Abyandra
10233,-3.43270404780343,114.82902024598,Kucing,Rumah Abyandra
10234,-3.42905979008222,114.825996066177,Kucing,Rumah Abyandra
10235,-3.43274602011781,114.82921214235,Kucing,Rumah Abyandra
10236,-3.42992587029677,114.829577326713,Kucing,Rumah Abyandra
10237,-3.42928838650073,114.831786566087,Kucing,Rumah Abyandra
10238,-3.43108672997564,114.830353379904,Kucing,Rumah Abyandra
10239,-3.43137718291537,114.827776850192,Kucing,Rumah Abyandra
10240,-3.43012033362929,114.825717567308,Kucing,Rumah Abyandra
10241,-3.43034549693077,114.829400920427,Kucing,Rumah Abyandra
10242,-3.42940391893474,114.831184187854,Kucing,Rumah Abyandra
10243,-3.43292865944918,114.825109210042,Kucing,Rumah Abyandra
10244,-3.43079798919542,114.825682558802,Kucing,Rumah Abyandra
10245,-3.43072533515504,114.827057921011,Kucing,Rumah Abyandra
10246,-3.43261241919434,114.831727619452,Kucing,Rumah Abyandra
10247,-3.43124563754415,114.8282403953,Kucing,Rumah Abyandra
10248,-3.43202065909059,114.825871854025,Kucing,Rumah Abyandra
10249,-3.43152304444041,114.828620775356,Kucing,Rumah Abyandra
10250,-3.43236115202375,114.825568263178,Kucing,Rumah Abyandra
10251,-3.42933974985066,114.826393224795,Kucing,Rumah Abyandra
10252,-3.43009115146618,114.825864441314,Kucing,Rumah Abyandra
10253,-3.43121052585245,114.82630956417,Kucing,Rumah Abyandra
10254,-3.43125331093963,114.829977704878,Kucing,Rumah Abyandra
10255,-3.43115239228093,114.828790996603,Kucing,Rumah Abyandra
10256,-3.43272793651994,114.829619230569,Kucing,Rumah Abyandra
10257,-3.43018367409986,114.82588329633,Kucing,Rumah Abyandra
10258,-3.42904812255077,114.826846185357,Kucing,Rumah Abyandra
10259,-3.43182428155805,114.830430501909,Kucing,Rumah Abyandra
10260,-3.43203866362797,114.825233149434,Kucing,Rumah Abyandra
10261,-3.4290765157931,114.830133862132,Kucing,Rumah Abyandra
10262,-3.43292470685576,114.826149722426,Kucing,Rumah Abyandra
10263,-3.4316713761077,114.826544901124,Kucing,Rumah Abyandra
10264,-3.43033966048643,114.826946622574,Kucing,Rumah Abyandra
10265,-3.42922767335268,114.829664895911,Kucing,Rumah Abyandra
10266,-3.43111640524368,114.829039115667,Kucing,Rumah Abyandra
10267,-3.43057497819103,114.829285715684,Kucing,Rumah Abyandra
10268,-3.43054607517805,114.830914691919,Kucing,Rumah Abyandra
10269,-3.43181954571399,114.827469184345,Kucing,Rumah Abyandra
10270,-3.42930120588072,114.827564163138,Kucing,Rumah Abyandra
10271,-3.43108827857628,114.830361935313,Kucing,Rumah Abyandra
10272,-3.43181850114442,114.826271718861,Kucing,Rumah Abyandra
10273,-3.42927920495102,114.828553936072,Kucing,Rumah Abyandra
10274,-3.42879085837589,114.825689173562,Kucing,Rumah Abyandra
10275,-3.43234864168793,114.829896480117,Kucing,Rumah Abyandra
10276,-3.43152121244764,114.826875549768,Kucing,Rumah Abyandra
10277,-3.43101267471062,114.826527251954,Kucing,Rumah Abyandra
10278,-3.42883700082659,114.826746831164,Kucing,Rumah Abyandra
10279,-3.4289609459414,114.827294265403,Kucing,Rumah Abyandra
10280,-3.42937481010535,114.827345970535,Kucing,Rumah Abyandra
10281,-3.43230074332762,114.826072785438,Kucing,Rumah Abyandra
10282,-3.42976845968782,114.82645001144,Kucing,Rumah Abyandra
10283,-3.42918500240748,114.825338152951,Kucing,Rumah Abyandra
10284,-3.4297502156184,114.825568759737,Kucing,Rumah Abyandra
10285,-3.43209192464589,114.825228739026,Kucing,Rumah Abyandra
10286,-3.4309858043257,114.830977261275,Kucing,Rumah Abyandra
10287,-3.43001096637659,114.831737111557,Kucing,Rumah Abyandra
10288,-3.42953941405124,114.826421841981,Kucing,Rumah Abyandra
10289,-3.43050964715842,114.830759861877,Kucing,Rumah Abyandra
10290,-3.43251467739089,114.828388147119,Kucing,Rumah Abyandra
10291,-3.43068219574502,114.828737669811,Kucing,Rumah Abyandra
10292,-3.43142252003152,114.828796640357,Kucing,Rumah Abyandra
10293,-3.43116543073236,114.825587954704,Kucing,Rumah Abyandra
10294,-3.42997597789333,114.825742691938,Kucing,Rumah Abyandra
10295,-3.42992162540429,114.82888865392,Kucing,Rumah Abyandra
10296,-3.43043243026904,114.830065977448,Kucing,Rumah Abyandra
10297,-3.43154996719497,114.828767285466,Kucing,Rumah Abyandra
10298,-3.4301998844007,114.829148332634,Kucing,Rumah Abyandra
10299,-3.43242233665205,114.827684352647,Kucing,Rumah Abyandra
10300,-3.43012880073204,114.826996718482,Kucing,Rumah Abyandra
10301,-3.43259880178127,114.825740884771,Kucing,Rumah Abyandra
10302,-3.43185141150271,114.825525614525,Kucing,Rumah Abyandra
10303,-3.43253625759202,114.82571963547,Kucing,Rumah Abyandra
10304,-3.43224134080404,114.826525516734,Kucing,Rumah Abyandra
10305,-3.42950340148226,114.830444185941,Kucing,Rumah Abyandra
10306,-3.43149208196098,114.831065960824,Kucing,Rumah Abyandra
10307,-3.43189559602393,114.831578684437,Kucing,Rumah Abyandra
10308,-3.43231151083122,114.827446926968,Kucing,Rumah Abyandra
10309,-3.43216377129259,114.830009998048,Kucing,Rumah Abyandra
10310,-3.43095952873039,114.825726630333,Kucing,Rumah Abyandra
10311,-3.42993506585952,114.831643188798,Kucing,Rumah Abyandra
10312,-3.43208774446711,114.830362696028,Kucing,Rumah Abyandra
10313,-3.4299187707872,114.828002302487,Kucing,Rumah Abyandra
10314,-3.43278444946548,114.829618726501,Kucing,Rumah Abyandra
10315,-3.43123892208337,114.831260227081,Kucing,Rumah Abyandra
10316,-3.43005149866335,114.829538386124,Kucing,Rumah Abyandra
10317,-3.42927187564797,114.83083522485,Kucing,Rumah Abyandra
10318,-3.42961174754549,114.830824140514,Kucing,Rumah Abyandra
10319,-3.42982506121912,114.827660121277,Kucing,Rumah Abyandra
10320,-3.43133574138383,114.827279834982,Kucing,Rumah Abyandra
10321,-3.43030551274638,114.830088667444,Kucing,Rumah Abyandra
10322,-3.43098767363527,114.828825460128,Kucing,Rumah Abyandra
10323,-3.43061728072279,114.827291082615,Kucing,Rumah Abyandra
10324,-3.43110137566491,114.829467083216,Kucing,Rumah Abyandra
10325,-3.43088858070412,114.830132684806,Kucing,Rumah Abyandra
10326,-3.43286167348495,114.827229890736,Kucing,Rumah Abyandra
10327,-3.432241352967,114.825420813118,Kucing,Rumah Abyandra
10328,-3.43277781376292,114.82697413996,Kucing,Rumah Abyandra
10329,-3.4319761131988,114.830829748741,Kucing,Rumah Abyandra
10330,-3.43267721022425,114.826351544958,Kucing,Rumah Abyandra
10331,-3.43040407935478,114.830319510148,Kucing,Rumah Abyandra
10332,-3.43183316916158,114.83183878555,Kucing,Rumah Abyandra
10333,-3.43144207871078,114.829285038278,Kucing,Rumah Abyandra
10334,-3.43097905051637,114.828759042036,Kucing,Rumah Abyandra
10335,-3.43089341140579,114.830429685757,Kucing,Rumah Abyandra
10336,-3.43169021324618,114.827375834463,Kucing,Rumah Abyandra
10337,-3.4310824479736,114.826186356488,Kucing,Rumah Abyandra
10338,-3.43261047093085,114.830306090122,Kucing,Rumah Abyandra
10339,-3.43237730447587,114.831924226911,Kucing,Rumah Abyandra
10340,-3.43167590569946,114.830208197324,Kucing,Rumah Abyandra
10341,-3.42925887039918,114.831666867543,Kucing,Rumah Abyandra
10342,-3.43048538521474,114.828381190332,Kucing,Rumah Abyandra
10343,-3.43119172226793,114.827099498743,Kucing,Rumah Abyandra
10344,-3.43251401344229,114.827346045224,Kucing,Rumah Abyandra
10345,-3.43136924376606,114.827486134539,Kucing,Rumah Abyandra
10346,-3.42885813383823,114.826625675448,Kucing,Rumah Abyandra
10347,-3.42886127150823,114.826305242965,Kucing,Rumah Abyandra
10348,-3.42913291010261,114.825584975513,Kucing,Rumah Abyandra
10349,-3.43195793885775,114.826766125382,Kucing,Rumah Abyandra
10350,-3.43097313366284,114.828359489437,Kucing,Rumah Abyandra
10351,-3.43040382174179,114.828647310077,Kucing,Rumah Abyandra
10352,-3.42954790353855,114.830519912011,Kucing,Rumah Abyandra
10353,-3.42903807946946,114.826508272797,Kucing,Rumah Abyandra
10354,-3.43096778136408,114.825462563625,Kucing,Rumah Abyandra
10355,-3.43133420793057,114.825183134293,Kucing,Rumah Abyandra
10356,-3.43176185896302,114.831130723167,Kucing,Rumah Abyandra
10357,-3.42960955032465,114.826010493249,Kucing,Rumah Abyandra
10358,-3.42920600470401,114.827687366511,Kucing,Rumah Abyandra
10359,-3.43191963599845,114.828016076048,Kucing,Rumah Abyandra
10360,-3.42974163713959,114.825900383888,Kucing,Rumah Abyandra
10361,-3.43109163494097,114.825107500153,Kucing,Rumah Abyandra
10362,-3.43121484889108,114.827179872046,Kucing,Rumah Abyandra
10363,-3.43192236839602,114.831031686495,Kucing,Rumah Abyandra
10364,-3.42990764336332,114.831024155231,Kucing,Rumah Abyandra
10365,-3.42980642128617,114.826515699456,Kucing,Rumah Abyandra
10366,-3.43233848921245,114.825616883995,Kucing,Rumah Abyandra
10367,-3.43116016853295,114.826910982232,Kucing,Rumah Abyandra
10368,-5.38860841115968,105.221293161678,Lainnya,Rumah arya
10369,-5.38729310624133,105.220376111887,Lainnya,Rumah arya
10370,-5.38621451611839,105.223194498141,Lainnya,Rumah arya
10371,-5.38737135897842,105.222351049454,Lainnya,Rumah arya
10372,-5.38632536426487,105.220880868824,Lainnya,Rumah arya
10373,-5.38646022134742,105.220381776241,Lainnya,Rumah arya
10374,-5.38729133684647,105.221958214809,Lainnya,Rumah arya
10375,-5.3871669701323,105.224206454335,Lainnya,Rumah arya
10376,-5.38828069518179,105.221255042604,Lainnya,Rumah arya
10377,-5.3883910394486,105.223644936684,Lainnya,Rumah arya
10378,-5.38897429994114,105.221313938849,Lainnya,Rumah arya
10379,-5.38737931781699,105.224222348319,Lainnya,Rumah arya
10380,-5.38934887807916,105.221416847713,Lainnya,Rumah arya
10381,-5.38945772311291,105.220148392065,Lainnya,Rumah arya
10382,-5.3883473012571,105.223722754396,Lainnya,Rumah arya
10383,-5.3872391973575,105.223400340837,Lainnya,Rumah arya
10384,-5.3892069398324,105.220591271334,Lainnya,Rumah arya
10385,-5.38717169019243,105.221426417733,Lainnya,Rumah arya
10386,-5.38758213385999,105.221222686095,Lainnya,Rumah arya
10387,-5.38796335330341,105.220496202514,Lainnya,Rumah arya
10388,-5.3864563906814,105.222994403502,Lainnya,Rumah arya
10389,-5.3888307460766,105.224217966988,Lainnya,Rumah arya
10390,-5.38862200092255,105.220246608455,Lainnya,Rumah arya
10391,-5.38792558235111,105.222881771496,Lainnya,Rumah arya
10392,-5.38655375240079,105.22143558318,Lainnya,Rumah arya
10393,-5.38607946700598,105.224175680824,Lainnya,Rumah arya
10394,-5.38760839344767,105.223442480823,Lainnya,Rumah arya
10395,-5.3879739106967,105.221321660726,Lainnya,Rumah arya
10396,-5.38673748003983,105.221088727832,Lainnya,Rumah arya
10397,-5.38671662717858,105.223784851513,Lainnya,Rumah arya
10398,-5.38629229081289,105.220997265321,Lainnya,Rumah arya
10399,-5.38698067399023,105.22217343379,Lainnya,Rumah arya
10400,-5.38859127811054,105.221894996332,Lainnya,Rumah arya
10401,-5.3865475719533,105.221227132308,Lainnya,Rumah arya
10402,-5.38628550638105,105.221195420935,Lainnya,Rumah arya
10403,-5.38774948065585,105.223803638872,Lainnya,Rumah arya
10404,-5.38711840790721,105.221879073485,Lainnya,Rumah arya
10405,-5.38746880487121,105.223977835849,Lainnya,Rumah arya
10406,-5.38596390700011,105.224236889274,Lainnya,Rumah arya
10407,-5.38766219684677,105.221430397277,Lainnya,Rumah arya
10408,-5.38848833277999,105.22001183757,Lainnya,Rumah arya
10409,-5.38816822312273,105.221957290794,Lainnya,Rumah arya
10410,-5.3872399098357,105.221298699639,Lainnya,Rumah arya
10411,-5.38890199612399,105.223472960942,Lainnya,Rumah arya
10412,-5.38917584584384,105.220478449415,Lainnya,Rumah arya
10413,-5.38834832260676,105.220117209173,Lainnya,Rumah arya
10414,-5.38863992266349,105.220308011428,Lainnya,Rumah arya
10415,-5.38782592306687,105.223410803449,Lainnya,Rumah arya
10416,-5.38741291532032,105.221508410186,Lainnya,Rumah arya
10417,-5.38621905537094,105.223278435894,Lainnya,Rumah arya
10418,-5.38623970114836,105.220685868668,Lainnya,Rumah arya
10419,-5.38867671449367,105.222793680695,Lainnya,Rumah arya
10420,-5.38773972838794,105.222594882449,Lainnya,Rumah arya
10421,-5.38762160838153,105.22287742233,Lainnya,Rumah arya
10422,-5.38613252640961,105.220108847645,Lainnya,Rumah arya
10423,-5.38759138620484,105.222282125559,Lainnya,Rumah arya
10424,-5.38909843225593,105.22329777558,Lainnya,Rumah arya
10425,-5.38836285273199,105.223943649694,Lainnya,Rumah arya
10426,-5.38722117168736,105.222048378565,Lainnya,Rumah arya
10427,-5.38920853147308,105.22431246627,Lainnya,Rumah arya
10428,-5.38953866066741,105.220451392631,Lainnya,Rumah arya
10429,-5.38726449518422,105.222347449451,Lainnya,Rumah arya
10430,-5.38789535144472,105.221786148149,Lainnya,Rumah arya
10431,-5.3893574036068,105.222636243226,Lainnya,Rumah arya
10432,-5.38847557400499,105.221010733845,Lainnya,Rumah arya
10433,-5.38821173835533,105.219847415879,Lainnya,Rumah arya
10434,-5.38656236247302,105.21999355257,Lainnya,Rumah arya
10435,-5.38790804939263,105.219966341487,Lainnya,Rumah arya
10436,-5.38855875622934,105.220152086901,Lainnya,Rumah arya
10437,-5.3867642214842,105.219915244327,Lainnya,Rumah arya
10438,-5.38766861526363,105.22266813703,Lainnya,Rumah arya
10439,-5.3881088201621,105.220394207662,Lainnya,Rumah arya
10440,-5.38786325336505,105.2229696946,Lainnya,Rumah arya
10441,-5.38616060372016,105.220039196758,Lainnya,Rumah arya
10442,-5.38748885487937,105.22012678741,Lainnya,Rumah arya
10443,-5.38835908821488,105.221454528512,Lainnya,Rumah arya
10444,-5.38888695316889,105.220940190922,Lainnya,Rumah arya
10445,-5.38781001254985,105.2224270815,Lainnya,Rumah arya
10446,-5.38644671248739,105.222842990674,Lainnya,Rumah arya
10447,-5.38742879225879,105.220190555278,Lainnya,Rumah arya
10448,-5.38750469287867,105.223647226951,Lainnya,Rumah arya
10449,-5.38616780058222,105.220970589323,Lainnya,Rumah arya
10450,-5.3860745222371,105.221752406489,Lainnya,Rumah arya
10451,-5.38662979123165,105.220126240467,Lainnya,Rumah arya
10452,-5.3886736753501,105.220612779725,Lainnya,Rumah arya
10453,-5.38904161248088,105.221173606159,Lainnya,Rumah arya
10454,-5.38779535575905,105.223555245631,Lainnya,Rumah arya
10455,-5.38667621667492,105.224301122214,Lainnya,Rumah arya
10456,-5.3864976877454,105.221559858911,Lainnya,Rumah arya
10457,-5.38948926903512,105.221484772652,Lainnya,Rumah arya
10458,-5.3874012553764,105.221843878737,Lainnya,Rumah arya
10459,-5.38908792516569,105.220356288855,Lainnya,Rumah arya
10460,-5.38827247742562,105.220577678567,Lainnya,Rumah arya
10461,-5.38849858000636,105.220541064197,Lainnya,Rumah arya
10462,-5.38893420447834,105.221629884818,Lainnya,Rumah arya
10463,-5.38892290605288,105.219977663851,Lainnya,Rumah arya
10464,-5.38875772013214,105.221657694679,Lainnya,Rumah arya
10465,-5.38751196942227,105.220723477625,Lainnya,Rumah arya
10466,-5.38848353855784,105.223407365237,Lainnya,Rumah arya
10467,-5.38665605006552,105.222322396759,Lainnya,Rumah arya
10468,-5.38774781034644,105.222467580563,Lainnya,Rumah arya
10469,-5.38841150921807,105.220952735274,Lainnya,Rumah arya
10470,-5.38871837663428,105.221854693105,Lainnya,Rumah arya
10471,-5.38889225088846,105.221316998572,Lainnya,Rumah arya
10472,-5.38859555611632,105.220122333461,Lainnya,Rumah arya
10473,-5.3885009439943,105.221259277875,Lainnya,Rumah arya
10474,-5.3873615211614,105.220796380537,Lainnya,Rumah arya
10475,-5.38762234859093,105.22098369254,Lainnya,Rumah arya
10476,-5.38664802805504,105.222319271573,Lainnya,Rumah arya
10477,-5.38896357083139,105.222860841245,Lainnya,Rumah arya
10478,-5.38656389710993,105.223115811224,Lainnya,Rumah arya
10479,-5.38852182841005,105.219959803756,Lainnya,Rumah arya
10480,-5.38736424399639,105.221387261693,Lainnya,Rumah arya
10481,-5.38808404925717,105.220047764247,Lainnya,Rumah arya
10482,-5.38890553321689,105.223469957564,Lainnya,Rumah arya
10483,-5.38610433916306,105.220521800267,Lainnya,Rumah arya
10484,-5.38749812833995,105.223651001449,Lainnya,Rumah arya
10485,-5.3891008517552,105.220242205079,Lainnya,Rumah arya
10486,-5.38863857270654,105.222824731143,Lainnya,Rumah arya
10487,-5.38614002077739,105.222231604988,Lainnya,Rumah arya
10488,-5.38783638868686,105.219830729212,Lainnya,Rumah arya
10489,-5.38718909989047,105.224241951962,Lainnya,Rumah arya
10490,-5.38774399805281,105.220398014984,Lainnya,Rumah arya
10491,-5.38661417938457,105.222078366135,Lainnya,Rumah arya
10492,-5.38828198176015,105.223273282048,Lainnya,Rumah arya
10493,-5.38679524605533,105.220537438977,Lainnya,Rumah arya
10494,-5.3867345053411,105.223952344646,Lainnya,Rumah arya
10495,-5.3887857760838,105.221466394447,Lainnya,Rumah arya
10496,-5.38815068124049,105.219970120487,Lainnya,Rumah arya
10497,-5.38847723704796,105.223223250574,Lainnya,Rumah arya
10498,-5.3876729048355,105.222657391638,Lainnya,Rumah arya
10499,-5.38707633426555,105.220846727084,Lainnya,Rumah arya
10500,-5.38704832138043,105.221503474347,Lainnya,Rumah arya
10501,-5.38787906383645,105.222271580271,Lainnya,Rumah arya
10502,-5.38926795137337,105.222299121233,Lainnya,Rumah arya
10503,-5.38816923231092,105.22356865538,Lainnya,Rumah arya
10504,-5.3868676800213,105.223339360891,Lainnya,Rumah arya
10505,-5.38690747651166,105.223987681052,Lainnya,Rumah arya
10506,-5.38960786557858,105.222724848199,Lainnya,Rumah arya
10507,-5.38809167353784,105.223622079523,Lainnya,Rumah arya
10508,-5.38693228123567,105.22115437464,Lainnya,Rumah arya
10509,-5.38664300545384,105.221465724275,Lainnya,Rumah arya
10510,-5.38893803513522,105.220633207693,Lainnya,Rumah arya
10511,-5.38835914905193,105.223226919097,Lainnya,Rumah arya
10512,-5.38801565278822,105.222817385022,Lainnya,Rumah arya
10513,-5.38734458304826,105.222542624676,Lainnya,Rumah arya
10514,-5.38667591932385,105.220085093195,Lainnya,Rumah arya
10515,-5.38787066624022,105.223721004096,Lainnya,Rumah arya
10516,-5.38800138043598,105.221327287411,Lainnya,Rumah arya
10517,-5.38828656299958,105.223973732465,Lainnya,Rumah arya
10518,-5.38827765538362,105.220723852646,Lainnya,Rumah arya
10519,-5.38816960709877,105.223126539688,Lainnya,Rumah arya
10520,-5.38926231617376,105.223030124466,Lainnya,Rumah arya
10521,-5.38963129872725,105.221875683232,Lainnya,Rumah arya
10522,-5.3884255974234,105.221256238071,Lainnya,Rumah arya
10523,-5.38713407243429,105.223515739351,Lainnya,Rumah arya
10524,-5.38776481093759,105.221742068078,Lainnya,Rumah arya
10525,-5.38767396606379,105.223649327694,Lainnya,Rumah arya
10526,-5.38676462789117,105.223698320153,Lainnya,Rumah arya
10527,-5.38750800292625,105.223248410113,Lainnya,Rumah arya
10528,-5.3884038692797,105.220080866005,Lainnya,Rumah arya
10529,-5.3863578432114,105.224094511937,Lainnya,Rumah arya
10530,-5.38832710280857,105.221199693842,Lainnya,Rumah arya
10531,-5.38949905132092,105.221072365833,Lainnya,Rumah arya
10532,-5.38822703151721,105.223805837965,Lainnya,Rumah arya
10533,-5.38679583727878,105.222198880389,Lainnya,Rumah arya
10534,-5.38944675700575,105.223306055806,Lainnya,Rumah arya
10535,-5.38880477680874,105.221855842344,Lainnya,Rumah arya
10536,-5.38713472868976,105.222830285349,Lainnya,Rumah arya
10537,-5.38877612783255,105.223275398929,Lainnya,Rumah arya
10538,-5.38948204703523,105.221829136772,Lainnya,Rumah arya
10539,-5.38634326641587,105.222418351343,Lainnya,Rumah arya
10540,-5.38600663381607,105.221624579418,Lainnya,Rumah arya
10541,-5.38695987092732,105.221866163563,Lainnya,Rumah arya
10542,-5.38806401762432,105.220211440383,Lainnya,Rumah arya
10543,-5.38760888655654,105.219885474494,Lainnya,Rumah arya
10544,-5.38961341572075,105.219842693389,Lainnya,Rumah arya
10545,-5.3861249797306,105.221187080303,Lainnya,Rumah arya
10546,-5.38894343488841,105.22419442624,Lainnya,Rumah arya
10547,-5.38765212464118,105.222183803174,Lainnya,Rumah arya
10548,-5.38798826066402,105.220045131554,Lainnya,Rumah arya
10549,-5.38628546867117,105.22289556528,Lainnya,Rumah arya
10550,-5.38811916333799,105.221101765677,Lainnya,Rumah arya
10551,-5.38914717469373,105.222609791199,Lainnya,Rumah arya
10552,-5.38708227409491,105.221145895456,Lainnya,Rumah arya
10553,-5.38734788576236,105.221751499211,Lainnya,Rumah arya
10554,-5.38872218382514,105.224111206884,Lainnya,Rumah arya
10555,-5.3887923524779,105.223219491394,Lainnya,Rumah arya
10556,-5.38674577533524,105.221084798084,Lainnya,Rumah arya
10557,-5.38896863598263,105.220158519176,Lainnya,Rumah arya
10558,-5.38960232783113,105.22166203554,Lainnya,Rumah arya
10559,-5.38682789222209,105.222697113762,Lainnya,Rumah arya
10560,-7.44067063887687,112.453224300546,Kucing,RUMAH GILANG
10561,-7.45866971723338,112.484316864004,Kucing,RUMAH GILANG
10562,-7.40493689533773,112.465201687444,Kucing,RUMAH GILANG
10563,-7.48950294574917,112.451712060091,Kucing,RUMAH GILANG
10564,-7.45459434837763,112.462650332075,Kucing,RUMAH GILANG
10565,-7.50240682420221,112.456716353839,Kucing,RUMAH GILANG
10566,-7.4038353531328,112.395077976102,Kucing,RUMAH GILANG
10567,-7.52486426122502,112.403974979756,Kucing,RUMAH GILANG
10568,-7.44834403492098,112.390870012486,Kucing,RUMAH GILANG
10569,-7.4658232649271,112.403910477279,Kucing,RUMAH GILANG
10570,-7.42099457044749,112.488766320339,Kucing,RUMAH GILANG
10571,-7.52879540691051,112.466190621394,Kucing,RUMAH GILANG
10572,-7.53868553930854,112.466603770178,Kucing,RUMAH GILANG
10573,-7.41154367002227,112.440387694466,Kucing,RUMAH GILANG
10574,-7.44165901348786,112.467163242331,Kucing,RUMAH GILANG
10575,-7.4362271860665,112.448131166865,Kucing,RUMAH GILANG
10576,-7.50192467214114,112.433731927015,Kucing,RUMAH GILANG
10577,-7.4668818883888,112.489075698865,Kucing,RUMAH GILANG
10578,-7.48208755465981,112.399311823997,Kucing,RUMAH GILANG
10579,-7.47001999781175,112.431368027236,Kucing,RUMAH GILANG
10580,-7.51916505103147,112.475625869653,Kucing,RUMAH GILANG
10581,-7.53695644381018,112.461081507963,Kucing,RUMAH GILANG
